Item Code,Brand,Item GTIN,Group,Item Description,Description (2),Description (3),Unit,Status,Condition,ABC Class,FLC Page No.,Internet Flag,Internet Tree,New Internet Tree,Reorder Policy,Standard Cost,Replacement Cost,Sales Cost,Region,Price 0 (ex GST),Qty Break 1,Price 1 (ex GST),Qty Break 2,Price 2 (ex GST),Qty Break 3,Price 3 (ex GST),Qty Break 4,Price 4 (ex GST),Whse,Bin Loc.,On Hand,Current Orders,Back Orders,On Order,Minimum stock,Maximum stock,Avg Mth Demand,Avg cost,Supplier,Supplier Item,Priority,Unit,Conv Factor,Pack Qty,E.O.Q.,Last Buy Date,Last Buy Price,Tax Code
492718,ACO,2009901,1120,MARBIG BOX FILE SHIMMER BLUE,PP A4 30MM W/ELASTIC,,EACH,S,,8,2014-,Y,8C081071,,1,0,0,0,,6.25,5,6.03,10,5.67,20,5.3,99999999,0,JAY,ZZZZ,0,0,0,0,0,0,0,3.89,GNS,09901,2,EACH,1,1,1,2015-12-02,3.63,
492718,ACO,2009901,1120,MARBIG BOX FILE SHIMMER BLUE,PP A4 30MM W/ELASTIC,,EACH,S,,8,2014-,Y,8C081071,,1,0,0,0,,6.25,5,6.03,10,5.67,20,5.3,99999999,0,JAY,ZZZZ,0,0,0,0,0,0,0,3.89,SSS,10402686,1,EACH,1,1,1,2017-10-23,3.89,
492722,ACO,2010001,1120,MARBIG MAGAZINE FILE A4 PVC,BLUE W70xD245xH310MM,,EACH,S,,8,999,,,,Y,0,0,0,,7.66,99999999,7.66,99999999,7.66,99999999,7.66,99999999,7.66,JAY,ZZZZ,0,0,0,0,0,0,0,0,ACO,2010001,9,EACH,1,12,12,1899-12-31,4.83,
492722,ACO,2010001,1120,MARBIG MAGAZINE FILE A4 PVC,BLUE W70xD245xH310MM,,EACH,S,,8,999,,,,Y,0,0,0,,7.66,99999999,7.66,99999999,7.66,99999999,7.66,99999999,7.66,JAY,ZZZZ,0,0,0,0,0,0,0,0,CJO,,9,EACH,1,1,1,2014-12-18,5.35,
492722,ACO,2010001,1120,MARBIG MAGAZINE FILE A4 PVC,BLUE W70xD245xH310MM,,EACH,S,,8,999,,,,Y,0,0,0,,7.66,99999999,7.66,99999999,7.66,99999999,7.66,99999999,7.66,JAY,ZZZZ,0,0,0,0,0,0,0,0,GNS,50072,9,EACH,1,1,1,1899-12-31,5.72,
492723,ACO,2010002,1120,MAGAZINE FILE A4 PVC BLACK,,,EACH,S,,8,,N,,,1,0,0,0,,9.95,99999999,9.95,99999999,9.95,99999999,9.95,99999999,9.95,JAY,ZZZZ,0,0,0,0,0,0,0,2.6,ACO,2010002,9,EACH,1,1,1,1899-12-31,4.83,
492723,ACO,2010002,1120,MAGAZINE FILE A4 PVC BLACK,,,EACH,S,,8,,N,,,1,0,0,0,,9.95,99999999,9.95,99999999,9.95,99999999,9.95,99999999,9.95,JAY,ZZZZ,0,0,0,0,0,0,0,2.6,GNS,50096,1,EACH,1,1,1,2016-07-05,5.72,
492725,ACO,2015099,1120,MARBIG PP A4 WALLET DOCULOPE,WITH BUTTON ASSORTED COLOURS,PK10,PACK,S,,6,,,8E075058,3003,1,0,0,0,,21.25,2,19.25,3,18.25,4,17.25,999999999,17.25,JAY,ZZZZ,0,0,0,0,0,0,1.7273,8.2,ACO,2015099,1,PACK,1,10,10,2018-10-17,0.82,
492725,ACO,2015099,1120,MARBIG PP A4 WALLET DOCULOPE,WITH BUTTON ASSORTED COLOURS,PK10,PACK,S,,6,,,8E075058,3003,1,0,0,0,,21.25,2,19.25,3,18.25,4,17.25,999999999,17.25,JAY,ZZZZ,0,0,0,0,0,0,1.7273,8.2,COS,,9,PACK,1,1,1,2018-09-04,9,
492728,ACO,2015912,1120,MARBIG EXPANDING BINDER WALLET,A4 PK3,,PACK,S,,8,,,,,Y,0,0,0,,9,99999999,9,99999999,9,99999999,9,99999999,9,JAY,ID29,5,0,0,0,0,0,0.0833,4.5,ACO,2015912,1,PACK,1,10,10,2017-07-27,4.75,
492736,ACO,2020301,1120,COLOURHIDE MY CUSTOM,REFILLABLE DISPLAY BOOK,20 POCKETS HEAVY WEIGHT BLUE,EACH,S,,8,,N,,,Y,0,0,0,,8.32,99999999,8.32,99999999,8.32,99999999,8.32,99999999,8.32,JAY,ZZZZ,0,0,0,0,0,0,0,5.33,ACO,2020301,1,EACH,1,6,6,2016-05-27,5.8,
492737,ACO,2020302,1120,COLOURHIDE MY CUSTOM,REFILLABLE DISPLAY BOOK,20 POCKETS HEAVY WEIGHT BLACK,EACH,S,,8,,N,,,Y,0,0,0,,8.32,99999999,8.32,99999999,8.32,99999999,8.32,99999999,8.32,JAY,ZZZZ,0,0,0,0,0,0,0,0,ACO,2020302,1,EACH,1,6,6,1899-12-31,5.8,
492738,ACO,2020303,1120,COLOURHIDE MY CUSTOM,REFILLABLE DISPLAY BOOK,20 POCKETS HEAVY WEIGHT RED,EACH,S,,8,,Y,,3001,Y,0,0,0,,8.32,99999999,8.32,99999999,8.32,99999999,8.32,99999999,8.32,JAY,DH56,6,0,0,0,0,0,-0.5,5.33,ACO,2020303,1,EACH,1,6,6,2017-11-21,5.8,
492738,ACO,2020303,1120,COLOURHIDE MY CUSTOM,REFILLABLE DISPLAY BOOK,20 POCKETS HEAVY WEIGHT RED,EACH,S,,8,,Y,,3001,Y,0,0,0,,8.32,99999999,8.32,99999999,8.32,99999999,8.32,99999999,8.32,JAY,DH56,6,0,0,0,0,0,-0.5,5.33,DOR,,9,EACH,1,1,1,2018-10-22,6.25,
492739,ACO,2020304,1120,COLOURHIDE MY CUSTOM,REFILLABLE DISPLAY BOOK,20 POCKETS HEAVY WEIGHT GREEN,EACH,S,,8,,N,,,Y,0,0,0,,8.32,99999999,8.32,99999999,8.32,99999999,8.32,99999999,8.32,JAY,ZZZZ,0,0,0,0,0,0,0,5.33,ACO,2020304,1,EACH,1,6,6,2016-05-27,5.8,
492740,ACO,2020309,1120,COLOURHIDE MY CUSTOM,REFILLABLE DISPLAY BOOK,20 POCKETS HEAVY WEIGHT PINK,EACH,S,,8,,N,,,Y,0,0,0,,8.32,99999999,8.32,99999999,8.32,99999999,8.32,99999999,8.32,JAY,ZZZZ,0,0,0,0,0,0,0,5.33,ACO,2020309,1,EACH,1,6,6,2016-05-27,5.8,
492741,ACO,2020319,1120,COLOURHIDE MY CUSTOM,REFILLABLE DISPLAY BOOK,20 POCKETS HEAVY WEIGHT PURPLE,EACH,S,,8,,N,,,Y,0,0,0,,8.32,99999999,8.32,99999999,8.32,99999999,8.32,99999999,8.32,JAY,ZZZZ,0,0,0,0,0,0,0,5.33,ACO,2020319,1,EACH,1,6,6,2016-05-27,5.8,
492742,ACO,2021502,1120,MARBIG KWIK ZIP BUSINESS CARD,HOLDER 96 CAPACITY,,EACH,S,,8,,,,,Y,0,0,0,,16.65,2,14.98,6,13.62,12,12.49,99999999,16.65,JAY,ZZZZ,0,0,0,0,0,0,0.6667,9.35,ACO,2021502,9,EACH,1,12,12,2018-09-25,8.26,
492742,ACO,2021502,1120,MARBIG KWIK ZIP BUSINESS CARD,HOLDER 96 CAPACITY,,EACH,S,,8,,,,,Y,0,0,0,,16.65,2,14.98,6,13.62,12,12.49,99999999,16.65,JAY,ZZZZ,0,0,0,0,0,0,0.6667,9.35,GNS,50025,2,EACH,1,1,1,2018-09-25,10.39,
492742,ACO,2021502,1120,MARBIG KWIK ZIP BUSINESS CARD,HOLDER 96 CAPACITY,,EACH,S,,8,,,,,Y,0,0,0,,16.65,2,14.98,6,13.62,12,12.49,99999999,16.65,JAY,ZZZZ,0,0,0,0,0,0,0.6667,9.35,SSS,10102444,1,EACH,1,1,1,2018-09-26,9.35,
492746,ACO,2055102,1120,COLOURHIDE MY WINGMAN DISPLAY,BOOK A4 20 POCKET BLACK PK6,,PACK,S,,8,,Y,,3004,Y,0,0,0,,32.52,99999999,32.52,99999999,32.52,99999999,32.52,99999999,32.52,JAY,ZZZZ,0,0,0,0,0,0,0.7,16.26,ACO,2055102,1,PACK,1,1,1,2019-01-07,16.26,
492750,ACO,2055119,1120,COLOURHIDE MY WINGMAN DISPLAY,BOOK PURPLE 20 POCKET,PK6 OF EACHES,EACH,S,,8,,N,,,Y,0,0,0,,4.27,99999999,4.27,99999999,4.27,99999999,4.27,99999999,4.27,JAY,ZZZZ,0,0,0,0,0,0,0,2.56,ACO,2055119,1,EACH,1,6,6,2016-04-26,2.71,
492754,ACO,2055204,1120,COLOURHIDE MY BIG DISPLAY BOOK,GREEN PK6 OF EACHES,,EACH,S,,8,,N,,,Y,0,0,0,,7.68,99999999,7.68,99999999,7.68,99999999,7.68,99999999,7.68,JAY,ZZZZ,0,0,0,0,0,0,0,3.84,ACO,2055204,1,EACH,1,6,6,2016-09-21,4.06,
492756,ACO,2055219,1120,COLOURHIDE MY BIG DISPLAY BOOK,PURPLE 40 POCKET PK6 OF EACHES,,EACH,S,,8,,N,,,Y,0,0,0,,6.4,99999999,6.4,99999999,6.4,99999999,6.4,99999999,6.4,JAY,ZZZZ,0,0,0,0,0,0,0,3.84,ACO,2055219,1,EACH,1,6,6,2016-04-26,4.06,
492757,ACO,2055301,1120,COLOURHIDE MY BIGGEST DISPLAY,BOOK BLUE 60 POCKET,PK6 OF EACHES,EACH,S,,8,,N,,,Y,0,0,0,,10.67,99999999,10.67,99999999,10.67,99999999,10.67,99999999,10.67,JAY,ZZZZ,0,0,0,0,0,0,0,6.4,ACO,2055301,9,EACH,1,6,6,2016-04-26,6.76,
492760,ACO,206000,1120,MARBIG KWIKZIP REFILLABLE,DISPLAY BOOK A4 REFILLS PK10,,PACK,S,,6,,Y,8P051Z01,3002,1,0,0,0,,3.8,5,3.48,10,3.22,20,2.98,999999999,2.98,JAY,DG25,17,0,0,0,3.15,6.3,2.8333,2.2735,ACO,206000,1,PACK,1,10,10,2018-12-10,2.28,
492760,ACO,206000,1120,MARBIG KWIKZIP REFILLABLE,DISPLAY BOOK A4 REFILLS PK10,,PACK,S,,6,,Y,8P051Z01,3002,1,0,0,0,,3.8,5,3.48,10,3.22,20,2.98,999999999,2.98,JAY,DG25,17,0,0,0,3.15,6.3,2.8333,2.2735,GNS,20600,9,PACK,1,1,1,2017-10-11,2.21,
492760,ACO,206000,1120,MARBIG KWIKZIP REFILLABLE,DISPLAY BOOK A4 REFILLS PK10,,PACK,S,,6,,Y,8P051Z01,3002,1,0,0,0,,3.8,5,3.48,10,3.22,20,2.98,999999999,2.98,JAY,DG25,17,0,0,0,3.15,6.3,2.8333,2.2735,SSS,10102437,9,PACK,1,1,1,2017-03-29,2.36,
492761,ACO,206001,1120,COLOURHIDE POCKET REFILLS FOR,MY CUSTOM DISPLAY BOOK H/WEIGH,PK10 OF EACHES,EACH,S,,8,,N,,,Y,0,0,0,,3.45,99999999,3.45,99999999,3.45,99999999,3.45,99999999,3.45,JAY,ZZZZ,0,0,0,0,0,0,0,2.09,ACO,206001,1,EACH,1,10,10,2016-05-27,2.28,
492762,ACO,20615,1120,MARBIG KWIK ZIP BUSINESS CARD,REFILLS FOR 2021502 PK10,,PACK,S,,8,,,,,Y,0,0,0,,12.21,5,11.11,10,10.35,20,9.7,99999999,12.21,JAY,ZZZZ,0,0,0,0,0,0,0,5.11,ACO,20615,9,PACK,1,10,10,1899-12-31,5.39,
492762,ACO,20615,1120,MARBIG KWIK ZIP BUSINESS CARD,REFILLS FOR 2021502 PK10,,PACK,S,,8,,,,,Y,0,0,0,,12.21,5,11.11,10,10.35,20,9.7,99999999,12.21,JAY,ZZZZ,0,0,0,0,0,0,0,5.11,GNS,50026,2,PACK,1,1,1,2015-11-20,5.88,
492762,ACO,20615,1120,MARBIG KWIK ZIP BUSINESS CARD,REFILLS FOR 2021502 PK10,,PACK,S,,8,,,,,Y,0,0,0,,12.21,5,11.11,10,10.35,20,9.7,99999999,12.21,JAY,ZZZZ,0,0,0,0,0,0,0,5.11,SSS,10102445,1,PACK,1,1,1,2015-11-23,5.11,
492771,ACO,2100029,1150,REXEL ECODESK STAPLER,HALF STRIP 26/6 BLACK,,EACH,S,,6,2015-,Y,8O003112,1A01,1,0,0,0,,12.06,3,10.97,6,10.05,12,9.28,999999999,9.28,JAY,QL01,4,0,0,0,3.507,7.014,3.5,6.28,ACO,2100029,1,EACH,1,10,10,2018-08-01,6.28,
492771,ACO,2100029,1150,REXEL ECODESK STAPLER,HALF STRIP 26/6 BLACK,,EACH,S,,6,2015-,Y,8O003112,1A01,1,0,0,0,,12.06,3,10.97,6,10.05,12,9.28,999999999,9.28,JAY,QL01,4,0,0,0,3.507,7.014,3.5,6.28,ALB,,9,EACH,1,1,1,2015-08-10,8.59,
492771,ACO,2100029,1150,REXEL ECODESK STAPLER,HALF STRIP 26/6 BLACK,,EACH,S,,6,2015-,Y,8O003112,1A01,1,0,0,0,,12.06,3,10.97,6,10.05,12,9.28,999999999,9.28,JAY,QL01,4,0,0,0,3.507,7.014,3.5,6.28,ASO,,9,EACH,1,1,1,2015-02-11,7.88,
492771,ACO,2100029,1150,REXEL ECODESK STAPLER,HALF STRIP 26/6 BLACK,,EACH,S,,6,2015-,Y,8O003112,1A01,1,0,0,0,,12.06,3,10.97,6,10.05,12,9.28,999999999,9.28,JAY,QL01,4,0,0,0,3.507,7.014,3.5,6.28,COS,,9,EACH,1,1,1,2015-10-06,7.59,
492771,ACO,2100029,1150,REXEL ECODESK STAPLER,HALF STRIP 26/6 BLACK,,EACH,S,,6,2015-,Y,8O003112,1A01,1,0,0,0,,12.06,3,10.97,6,10.05,12,9.28,999999999,9.28,JAY,QL01,4,0,0,0,3.507,7.014,3.5,6.28,GNS,25523,3,EACH,1,1,1,2017-04-26,7,
492771,ACO,2100029,1150,REXEL ECODESK STAPLER,HALF STRIP 26/6 BLACK,,EACH,S,,6,2015-,Y,8O003112,1A01,1,0,0,0,,12.06,3,10.97,6,10.05,12,9.28,999999999,9.28,JAY,QL01,4,0,0,0,3.507,7.014,3.5,6.28,OCS,,9,EACH,1,1,1,2014-10-16,7.88,
492771,ACO,2100029,1150,REXEL ECODESK STAPLER,HALF STRIP 26/6 BLACK,,EACH,S,,6,2015-,Y,8O003112,1A01,1,0,0,0,,12.06,3,10.97,6,10.05,12,9.28,999999999,9.28,JAY,QL01,4,0,0,0,3.507,7.014,3.5,6.28,PTP,,9,EACH,1,1,1,2015-08-05,6.84,
492771,ACO,2100029,1150,REXEL ECODESK STAPLER,HALF STRIP 26/6 BLACK,,EACH,S,,6,2015-,Y,8O003112,1A01,1,0,0,0,,12.06,3,10.97,6,10.05,12,9.28,999999999,9.28,JAY,QL01,4,0,0,0,3.507,7.014,3.5,6.28,SSS,10407979,2,EACH,1,1,1,2017-08-08,6.58,
492773,ACO,2100591,1150,REXEL GLADIATOR STAPLER HD,160SHT BLACK/SILVER,,EACH,S,,8,2015-297,Y,,,1,0,0,0,,148.15,2,142.09,3,134.68,4,125.93,99999999,0,JAY,ZZZZ,0,0,0,0,0,0,0,62.41,ACO,2100591,9,EACH,1,1,1,2015-11-17,70.04,
492779,ACO,2100752,PROM,REXEL PREMIUM 2HOLE PUNCHES,Large 40Sht Silver/Black Clam,,EACH,S,,8,,Y,,,1,0,0,0,,0,99999999,0,99999999,0,99999999,0,99999999,0,JAY,,0,0,0,0,0,0,0,0,ACO,2100752,9,EACH,1,1,1,1899-12-31,24.48,
492784,ACO,2101054,1150,REXEL No. 23/8 STAPLES 8mm,FOR TACKER BOX 1000,,BOX,S,,8,,,,1A01,Y,0,0,0,,11.58,2,10.29,3,9.26,4,8.42,99999999,11.58,JAY,ZZZZ,0,0,0,0,0,0,0,0,ACO,2101054,1,BOX,1,1,1,2018-04-12,4.63,
492787,ACO,2101177,1150,REXEL STELLA 30 STAPLER,ELECTRIC 20SHT CAP,,EACH,S,,8,2015-298,Y,,,Y,0,0,0,,338.16,99999999,338.16,99999999,338.16,99999999,338.16,99999999,338.16,JAY,ZZZZ,0,0,0,0,0,0,0,239.44,ACO,2101177,1,EACH,1,1,1,2017-03-10,249.02,
492788,ACO,2101178,1150,REXEL STELLA 70 ELECTRIC,STAPLER,,EACH,S,,8,2015-298,Y,8O015058,,1,0,0,0,,793.77,2,740.86,3,694.55,4,653.7,999999999,653.7,JAY,ZZZZ,0,0,0,0,0,0,0,398.4,ACO,2101178,1,EACH,1,1,1,2013-07-18,577.88,
492789,ACO,2101202,1150,REXEL TORADOR PRO PREMIUM,METAL STAPLER FULL STRIP 26/6,SILVER/BLACK,EACH,S,,8,999,,,,Y,0,0,0,,34,3,31.17,6,28.78,12,26.71,99999999,30.35,JAY,ZZZZ,0,0,0,0,0,0,0,14.05,ACO,2101202,1,EACH,1,1,1,2013-03-06,19.45,
492789,ACO,2101202,1150,REXEL TORADOR PRO PREMIUM,METAL STAPLER FULL STRIP 26/6,SILVER/BLACK,EACH,S,,8,999,,,,Y,0,0,0,,34,3,31.17,6,28.78,12,26.71,99999999,30.35,JAY,ZZZZ,0,0,0,0,0,0,0,14.05,GNS,03060,9,EACH,1,1,1,1899-12-31,21.72,
492792,ACO,2101211,1140,REXEL TACKER STAPLES,23/6 BX1000,,BOX,S,,8,,,,,1,0,0,0,,7.82,999999999,7.82,999999999,7.82,999999999,7.82,999999999,7.82,JAY,ZZZZ,0,0,0,0,0,0,0,4.19,ACO,2101211,1,BOX,1,1,1,2017-01-30,4.36,
492792,ACO,2101211,1140,REXEL TACKER STAPLES,23/6 BX1000,,BOX,S,,8,,,,,1,0,0,0,,7.82,999999999,7.82,999999999,7.82,999999999,7.82,999999999,7.82,JAY,ZZZZ,0,0,0,0,0,0,0,4.19,SSS,10407960,2,BOX,1,1,1,2016-11-09,4.57,
492793,ACO,2101212,1140,STAPLES TACKER STAPLES,23/10 BX1000,,BOX,S,,6,,Y,8O018Z04,1012,1,0,0,0,,9.04,999999999,9.04,999999999,9.04,999999999,9.04,999999999,9.04,JAY,QM63,0,0,0,0,0,0,1.4167,5.5,ACO,2101212,1,BOX,1,1,1,2018-10-19,5.04,
492793,ACO,2101212,1140,STAPLES TACKER STAPLES,23/10 BX1000,,BOX,S,,6,,Y,8O018Z04,1012,1,0,0,0,,9.04,999999999,9.04,999999999,9.04,999999999,9.04,999999999,9.04,JAY,QM63,0,0,0,0,0,0,1.4167,5.5,COS,,9,BOX,1,1,1,2018-08-31,7,
492793,ACO,2101212,1140,STAPLES TACKER STAPLES,23/10 BX1000,,BOX,S,,6,,Y,8O018Z04,1012,1,0,0,0,,9.04,999999999,9.04,999999999,9.04,999999999,9.04,999999999,9.04,JAY,QM63,0,0,0,0,0,0,1.4167,5.5,SSS,10407961,2,PACK,1,1,1,2018-11-22,5.5,
492795,ACO,2101221,PROM,REXEL P225 2 HOLE PUNCH,Med 25 Sht Cap.Slvr/Blk Clam,,EACH,S,,8,,Y,,,1,0,0,0,,0,99999999,0,99999999,0,99999999,0,99999999,0,JAY,ZZZZ,0,0,0,0,0,0,0.1,19.34,ACO,2101221,1,EACH,1,1,1,1899-12-31,16.15,
492795,ACO,2101221,PROM,REXEL P225 2 HOLE PUNCH,Med 25 Sht Cap.Slvr/Blk Clam,,EACH,S,,8,,Y,,,1,0,0,0,,0,99999999,0,99999999,0,99999999,0,99999999,0,JAY,ZZZZ,0,0,0,0,0,0,0.1,19.34,GNS,40666,2,EACH,1,1,1,2018-05-16,19.34,
492797,ACO,2101432,1200,REXEL CB356 FLOWLINE PRO,BINDING MACHINE MANUAL,,EACH,S,,8,2015-376,Y,8A057058,,1,0,0,0,,479.12,2,445.57,3,415.87,4,389.89,999999999,389.89,JAY,ZZZZ,0,0,0,0,0,0,0,311.91,ACO,2101432,1,EACH,1,1,1,2016-02-12,311.91,
492797,ACO,2101432,1200,REXEL CB356 FLOWLINE PRO,BINDING MACHINE MANUAL,,EACH,S,,8,2015-376,Y,8A057058,,1,0,0,0,,479.12,2,445.57,3,415.87,4,389.89,999999999,389.89,JAY,ZZZZ,0,0,0,0,0,0,0,311.91,GNS,41411,9,EACH,1,1,1,1899-12-31,357.82,
492798,ACO,2101440,1200,REXEL WB606 FLOWLINE PRO,OFFICE WIRE BINDING MACHINE,,EACH,S,,8,,N,,,Y,0,0,0,,601.24,99999999,601.24,99999999,601.24,99999999,601.24,99999999,601.24,JAY,ZZZZ,0,0,0,0,0,0,0,390.58,ACO,2101440,1,EACH,1,1,1,2017-04-05,480.16,
492800,ACO,2102247,1040,REXEL MERCURY EXEC WASTE BAGS,RECYCLABLE PK20,,PACK,S,,8,2015-95,Y,7I048046,,1,0,0,0,,48.74,2,44.98,3,41.77,4,38.98,999999999,38.98,JAY,ZZZZ,0,0,0,0,0,0,0,22.42,ACO,2102247,1,PACK,1,5,5,1899-12-31,30.12,
492803,ACO,2102350,1150,REXEL OPTIMA 20 ELECTRIC,STAPLER 20SHT,,EACH,S,,8,,,,,Y,0,0,0,,189.95,99999999,189.95,99999999,189.95,99999999,189.95,99999999,189.95,JAY,ZZZZ,0,0,0,0,0,0,0.3333,118.63,ACO,2102350,1,EACH,1,1,1,2018-12-07,118.63,
492803,ACO,2102350,1150,REXEL OPTIMA 20 ELECTRIC,STAPLER 20SHT,,EACH,S,,8,,,,,Y,0,0,0,,189.95,99999999,189.95,99999999,189.95,99999999,189.95,99999999,189.95,JAY,ZZZZ,0,0,0,0,0,0,0.3333,118.63,SSS,10407654,2,EACH,1,1,1,2018-10-23,129.41,
492808,ACO,2102421AU,1040,REXEL MERCURY RDX1850 OFFICE,SHREDDER CONFETTI CUT BLACK,18 SHEET CAP.,EACH,S,,8,2018-,,7I045076,,1,0,0,0,,1094.92,2,1010.69,3,938.5,4,875.93,999999999,0,JAY,ZZZZ,0,0,0,0,0,0,0,0,ACO,2102421AU,1,EACH,1,1,1,2018-05-29,656.95,
492811,ACO,2102442,1040,REXEL MERCURY 70L RECYCLABLE,SHREDDER PAPER BAGS PK50,,PACK,S,,8,,,,,Y,0,0,0,,239.49,2,227.19,3,219.52,4,213.39,99999999,239.49,JAY,ZZZZ,0,0,0,0,0,0,0.0909,153.51,ACO,2102442,1,PACK,1,1,1,2018-02-15,158.12,
492817,ACO,2103175,1040,REXEL AUTO+200X SHREDDER 32LTR,4X40MM CROSS CUT 200SHT,,EACH,S,,8,2017-,Y,,,1,0,0,0,,534.66,99999999,534.66,99999999,534.66,99999999,534.66,99999999,0,JAY,ZZZZ,0,0,0,0,0,0,0,399,ACO,2103175AU,1,EACH,1,1,1,2017-09-19,399,
492850,ACO,2201012,1120,MARBIG BINDERMATE A4 LETTER,FILE,,EACH,S,,8,,Y,8E066Z02,3003,1,0,0,0,,1.65,10,1.48,20,1.35,40,1.24,999999999,1.24,JAY,JB35,0,0,0,0,0,0,4.9167,0.81,ACO,2201012,1,EACH,1,10,10,2018-12-06,0.81,
492854,ACO,2202005,1200,REXEL CONTOUR SERIES 300H,LAMINATOR A3 4 ROLLER WHITE,,EACH,S,,8,2015-381,,8A063115,1A01,1,0,0,0,,255.39,99999999,255.39,99999999,255.39,99999999,255.39,99999999,255.39,JAY,ZZZZ,0,0,0,0,0,0,0,121.61,ACO,2202005,1,EACH,1,1,1,2017-05-18,121.61,
492854,ACO,2202005,1200,REXEL CONTOUR SERIES 300H,LAMINATOR A3 4 ROLLER WHITE,,EACH,S,,8,2015-381,,8A063115,1A01,1,0,0,0,,255.39,99999999,255.39,99999999,255.39,99999999,255.39,99999999,255.39,JAY,ZZZZ,0,0,0,0,0,0,0,121.61,OCS,,9,EACH,1,1,1,2014-06-13,116.25,
492854,ACO,2202005,1200,REXEL CONTOUR SERIES 300H,LAMINATOR A3 4 ROLLER WHITE,,EACH,S,,8,2015-381,,8A063115,1A01,1,0,0,0,,255.39,99999999,255.39,99999999,255.39,99999999,255.39,99999999,255.39,JAY,ZZZZ,0,0,0,0,0,0,0,121.61,SSS,40100085,9,EACH,1,1,1,2017-04-26,132.67,
492857,ACO,2210001A,1240,MARBIG KEY TAGS BLUE PK10,,,PACK,S,,8,999,,,,Y,0,0,0,,8.15,99999999,8.15,99999999,8.15,99999999,8.15,99999999,8.15,JAY,ZZZZ,0,0,0,0,0,0,0,3.23,ACO,2210001A,1,PACK,1,1,1,2017-11-21,3.36,
492857,ACO,2210001A,1240,MARBIG KEY TAGS BLUE PK10,,,PACK,S,,8,999,,,,Y,0,0,0,,8.15,99999999,8.15,99999999,8.15,99999999,8.15,99999999,8.15,JAY,ZZZZ,0,0,0,0,0,0,0,3.23,GNS,61548,9,PACK,1,1,1,1899-12-31,4.05,
492860,ACO,2210004A,1240,MARBIG KEY TAGS GREEN PK10,,,PACK,S,,8,999,,,,Y,0,0,0,,8.15,99999999,8.15,99999999,8.15,99999999,8.15,99999999,8.15,JAY,ZZZZ,0,0,0,0,0,0,0,2.99,ACO,2210004A,1,PACK,1,1,1,2015-12-03,3.36,
492860,ACO,2210004A,1240,MARBIG KEY TAGS GREEN PK10,,,PACK,S,,8,999,,,,Y,0,0,0,,8.15,99999999,8.15,99999999,8.15,99999999,8.15,99999999,8.15,JAY,ZZZZ,0,0,0,0,0,0,0,2.99,GNS,61550,9,PACK,1,1,1,2014-03-17,3.12,
492863,ACO,2210012A,1250,MARBIG KEY TAGS CLEAR PK10,,,PACK,S,,8,,,,,Y,0,0,0,,8.08,99999999,8.08,99999999,8.08,99999999,8.08,99999999,8.08,JAY,ZZZZ,0,0,0,0,0,0,0,3.23,ACO,2210012A,1,PACK,1,1,1,2018-07-19,3.36,
492863,ACO,2210012A,1250,MARBIG KEY TAGS CLEAR PK10,,,PACK,S,,8,,,,,Y,0,0,0,,8.08,99999999,8.08,99999999,8.08,99999999,8.08,99999999,8.08,JAY,ZZZZ,0,0,0,0,0,0,0,3.23,COS,,9,PACK,1,1,1,2017-06-30,7.27,
492864,ACO,22120,1240,MARBIG KEY TAG TUB ASSORTED,COLOURS PK50,,PACK,S,,8,999,,,,Y,0,0,0,,24.23,99999999,24.23,99999999,24.23,99999999,24.23,99999999,24.23,JAY,ZZZZ,0,0,0,0,0,0,0.25,14.28,ACO,22120,1,PACK,1,1,1,2018-03-13,14.85,
492864,ACO,22120,1240,MARBIG KEY TAG TUB ASSORTED,COLOURS PK50,,PACK,S,,8,999,,,,Y,0,0,0,,24.23,99999999,24.23,99999999,24.23,99999999,24.23,99999999,24.23,JAY,ZZZZ,0,0,0,0,0,0,0.25,14.28,GNS,22120,9,PACK,1,1,1,1899-12-31,17.45,
492864,ACO,22120,1240,MARBIG KEY TAG TUB ASSORTED,COLOURS PK50,,PACK,S,,8,999,,,,Y,0,0,0,,24.23,99999999,24.23,99999999,24.23,99999999,24.23,99999999,24.23,JAY,ZZZZ,0,0,0,0,0,0,0.25,14.28,SSS,60152805,9,EACH,1,1,1,2015-01-14,12.6,
492878,ACO,25100S,1120,MARBIG A4 DELUXE SHEET,PROTECTORS BX50,,BOX,S,,6,,Y,8E063Z02,3003,1,0,0,0,,11.33,10,10.31,20,9.45,30,8.72,999999999,8.72,JAY,HD27,4,0,0,0,1.575,3.15,2.8333,5.99,ACO,25100S,1,BOX,1,10,10,2018-10-19,5.99,
492878,ACO,25100S,1120,MARBIG A4 DELUXE SHEET,PROTECTORS BX50,,BOX,S,,6,,Y,8E063Z02,3003,1,0,0,0,,11.33,10,10.31,20,9.45,30,8.72,999999999,8.72,JAY,HD27,4,0,0,0,1.575,3.15,2.8333,5.99,ALB,,9,BX50,1,1,1,2017-03-22,9.79,
492878,ACO,25100S,1120,MARBIG A4 DELUXE SHEET,PROTECTORS BX50,,BOX,S,,6,,Y,8E063Z02,3003,1,0,0,0,,11.33,10,10.31,20,9.45,30,8.72,999999999,8.72,JAY,HD27,4,0,0,0,1.575,3.15,2.8333,5.99,COS,,9,,1,1,1,2018-03-15,9.28,
